MatchKey,BattingTeam,Score,Wickets,InningsResult,Overs,RPO,Lead,Inns,Result,Opposition,HostCountry,StartDate
648,Australia,238,8,1,106.4,2.24,-7,4,0,England,Australia,12/26/1974
650,Australia,405,10,1,131.5,3.08,405,1,1,England,Australia,01/04/1975
650,Australia,289,4,0,85.5,3.38,399,3,1,England,Australia,01/04/1975
653,Australia,304,10,1,91,3.34,304,1,1,England,Australia,1/25/1975
653,Australia,272,5,0,88,3.09,404,3,1,England,Australia,1/25/1975
654,Australia,152,10,1,49.1,3.1,152,1,0,England,Australia,02/08/1975
654,Australia,373,10,1,142.3,2.62,-4,3,0,England,Australia,02/08/1975
658,Australia,359,10,1,121,2.97,359,1,1,England,England,07/10/1975
659,Australia,268,10,1,77.4,3.46,-47,2,0,England,England,7/31/1975
659,Australia,329,3,1,109,3.02,54,4,0,England,England,7/31/1975
660,Australia,135,10,1,76.5,1.76,53,2,0,England,England,8/14/1975
660,Australia,220,3,1,73,3.01,-224,4,0,England,England,8/14/1975
661,Australia,532,9,0,181,2.94,532,1,0,England,England,8/28/1975
661,Australia,40,2,1,17.1,2.34,57,4,0,England,England,8/28/1975
662,Australia,366,10,1,141.2,2.59,152,2,1,West Indies,Australia,11/28/1975
662,Australia,219,2,1,75,2.92,1,4,1,West Indies,Australia,11/28/1975
663,Australia,329,10,1,93.1,3.53,329,1,0,West Indies,Australia,12/12/1975
663,Australia,169,10,1,54.3,3.11,-87,3,0,West Indies,Australia,12/12/1975
664,Australia,485,10,1,157.5,3.08,261,2,1,West Indies,Australia,12/26/1975
664,Australia,55,2,1,11.5,4.78,4,4,1,West Indies,Australia,12/26/1975
665,Australia,405,10,1,121,3.35,50,2,1,West Indies,Australia,01/03/1976
665,Australia,82,3,1,24.1,3.4,4,4,1,West Indies,Australia,01/03/1976
666,Australia,418,10,1,117.2,3.57,418,1,1,West Indies,Australia,1/23/1976
666,Australia,345,7,0,106.1,3.25,489,3,1,West Indies,Australia,1/23/1976
668,Australia,351,10,1,120.2,2.92,351,1,1,West Indies,Australia,1/31/1976
668,Australia,300,3,0,104,2.88,491,3,1,West Indies,Australia,1/31/1976
687,Australia,454,10,1,159.2,2.85,182,2,0,Pakistan,Australia,12/24/1976
687,Australia,261,6,1,97.2,2.69,-23,4,0,Pakistan,Australia,12/24/1976
688,Australia,517,8,0,123.4,4.19,517,1,1,Pakistan,Australia,01/01/1977
688,Australia,315,8,0,82.1,3.84,499,3,1,Pakistan,Australia,01/01/1977
690,Australia,211,10,1,85.4,2.47,211,1,0,Pakistan,Australia,1/14/1977
690,Australia,180,10,1,55.5,3.24,31,3,0,Pakistan,Australia,1/14/1977
694,Australia,552,10,1,147.3,3.75,552,1,0,New Zealand,New Zealand,2/18/1977
694,Australia,154,4,0,57.2,2.69,349,3,0,New Zealand,New Zealand,2/18/1977
696,Australia,377,10,1,129.3,2.92,148,2,1,New Zealand,New Zealand,2/25/1977
696,Australia,28,0,1,4.5,6.22,1,4,1,New Zealand,New Zealand,2/25/1977
698,Australia,138,10,1,58.2,2.37,138,1,1,England,Australia,03/12/1977
698,Australia,419,9,0,129,3.25,462,3,1,England,Australia,03/12/1977
702,Australia,296,10,1,114.1,2.59,80,2,0,England,England,6/16/1977
702,Australia,114,6,1,39,2.92,11,4,0,England,England,6/16/1977
703,Australia,297,10,1,109.2,2.72,297,1,0,England,England,07/07/1977
703,Australia,218,10,1,81.5,2.67,78,3,0,England,England,07/07/1977
704,Australia,243,10,1,82.2,2.96,243,1,0,England,England,7/28/1977
704,Australia,309,10,1,127,2.43,188,3,0,England,England,7/28/1977
705,Australia,103,10,1,31.3,3.29,-333,2,0,England,England,08/11/1977
705,Australia,248,10,1,89.5,2.77,-85,3,0,England,England,08/11/1977
706,Australia,385,10,1,131.3,2.93,171,2,0,England,England,8/25/1977
707,Australia,166,10,1,62.3,2.66,166,1,1,India,Australia,12/02/1977
707,Australia,327,10,1,122.1,2.68,340,3,1,India,Australia,12/02/1977
709,Australia,394,10,1,158.2,2.49,-8,2,1,India,Australia,12/16/1977
709,Australia,342,8,1,116.2,2.94,4,4,1,India,Australia,12/16/1977
710,Australia,213,10,1,66.5,3.2,-43,2,0,India,Australia,12/30/1977
710,Australia,164,10,1,68.1,2.41,-222,4,0,India,Australia,12/30/1977
712,Australia,131,10,1,66,1.98,131,1,0,India,Australia,01/07/1978
712,Australia,263,10,1,131.5,2,-2,3,0,India,Australia,01/07/1978
714,Australia,505,10,1,150,3.37,505,1,1,India,Australia,1/28/1978
714,Australia,256,10,1,110.1,2.33,492,3,1,India,Australia,1/28/1978
717,Australia,90,10,1,35.1,2.56,90,1,0,West Indies,West Indies,03/03/1978
717,Australia,209,10,1,63.2,3.31,6,3,0,West Indies,West Indies,03/03/1978
719,Australia,250,10,1,65.1,3.84,250,1,0,West Indies,West Indies,3/17/1978
719,Australia,178,10,1,48,3.71,140,3,0,West Indies,West Indies,3/17/1978
720,Australia,286,10,1,83,3.45,81,2,1,West Indies,West Indies,3/31/1978
720,Australia,362,7,1,101,3.58,4,4,1,West Indies,West Indies,3/31/1978
721,Australia,290,10,1,90,3.22,-2,2,0,West Indies,West Indies,4/15/1978
721,Australia,94,10,1,43.4,2.17,98,4,0,West Indies,West Indies,4/15/1978
722,Australia,343,10,1,147.4,2.33,343,1,0,West Indies,West Indies,4/28/1978
722,Australia,305,3,0,86,3.55,368,3,0,West Indies,West Indies,4/28/1978
731,Australia,116,10,1,50.3,2.31,116,1,0,England,Australia,12/01/1978
731,Australia,339,10,1,155.4,2.18,169,3,0,England,Australia,12/01/1978
733,Australia,190,10,1,88.5,2.15,19,2,0,England,Australia,12/15/1978
733,Australia,161,10,1,61.3,2.63,66,4,0,England,Australia,12/15/1978
735,Australia,258,10,1,118.5,2.18,258,1,1,England,Australia,12/29/1978
735,Australia,167,10,1,95,1.76,282,3,1,England,Australia,12/29/1978
737,Australia,294,10,1,144,2.04,142,2,0,England,Australia,01/06/1979
737,Australia,111,10,1,65.4,1.7,-93,4,0,England,Australia,01/06/1979
740,Australia,164,10,1,71.2,2.3,-5,2,0,England,Australia,1/27/1979
740,Australia,160,10,1,89.2,1.79,-205,4,0,England,Australia,1/27/1979
743,Australia,198,10,1,81.1,2.44,198,1,0,England,Australia,02/10/1979
743,Australia,143,10,1,81.3,1.76,33,3,0,England,Australia,02/10/1979
746,Australia,168,10,1,82.2,2.04,-28,2,0,Pakistan,Australia,03/10/1979
746,Australia,310,10,1,123.2,2.52,-71,4,0,Pakistan,Australia,03/10/1979
747,Australia,327,10,1,127.4,2.57,50,2,1,Pakistan,Australia,3/24/1979
747,Australia,236,3,1,64.1,3.68,1,4,1,Pakistan,Australia,3/24/1979
751,Australia,390,10,1,143.4,2.72,390,1,0,India,India,09/11/1979
751,Australia,212,7,1,113.4,1.87,177,3,0,India,India,09/11/1979
752,Australia,333,10,1,114.5,2.91,333,1,0,India,India,9/19/1979
752,Australia,77,3,1,37.4,2.06,-47,3,0,India,India,9/19/1979
753,Australia,304,10,1,109.3,2.78,33,2,0,India,India,10/02/1979
753,Australia,125,10,1,60.2,2.08,53,4,0,India,India,10/02/1979
754,Australia,298,10,1,106.3,2.8,-212,2,0,India,India,10/13/1979
754,Australia,413,10,1,151.3,2.73,201,3,0,India,India,10/13/1979
755,Australia,442,10,1,153,2.89,442,1,0,India,India,10/26/1979
755,Australia,151,6,0,57.3,2.64,246,3,0,India,India,10/26/1979
756,Australia,160,10,1,61.5,2.6,-298,2,0,India,India,11/03/1979
756,Australia,198,10,1,73.1,2.71,0,3,0,India,India,11/03/1979
758,Australia,268,10,1,86.1,3.11,268,1,0,West Indies,Australia,12/01/1979
758,Australia,448,6,0,166,2.7,275,3,0,West Indies,Australia,12/01/1979
760,Australia,244,10,1,100,2.44,244,1,1,England,Australia,12/14/1979
760,Australia,337,10,1,141.5,2.38,353,3,1,England,Australia,12/14/1979
763,Australia,156,10,1,56.3,2.77,156,1,0,West Indies,Australia,12/29/1979
763,Australia,259,10,1,86.4,3,18,3,0,West Indies,Australia,12/29/1979
764,Australia,145,10,1,58.2,2.49,22,2,1,England,Australia,01/04/1980
764,Australia,219,4,1,85.3,2.57,4,4,1,England,Australia,01/04/1980
766,Australia,203,10,1,73.5,2.76,25,2,0,West Indies,Australia,1/26/1980
766,Australia,165,10,1,50,3.3,-408,4,0,West Indies,Australia,1/26/1980
768,Australia,477,10,1,179.5,2.66,171,2,1,England,Australia,02/01/1980
768,Australia,103,2,1,38.4,2.68,1,4,1,England,Australia,02/01/1980
772,Australia,225,10,1,95.2,2.36,225,1,0,Pakistan,Pakistan,2/27/1980
772,Australia,140,10,1,90,1.56,73,3,0,Pakistan,Pakistan,2/27/1980
774,Australia,617,10,1,211,2.92,617,1,0,Pakistan,Pakistan,03/06/1980
775,Australia,407,7,0,142,2.87,407,1,0,Pakistan,Pakistan,3/18/1980
775,Australia,391,8,1,116,3.37,378,3,0,Pakistan,Pakistan,3/18/1980
781,Australia,385,5,0,134,2.87,385,1,0,England,England,8/28/1980
781,Australia,189,4,0,53.2,3.55,369,3,0,England,England,8/28/1980
783,Australia,305,10,1,115.5,2.64,80,2,1,New Zealand,Australia,11/28/1980
783,Australia,63,0,1,21.3,2.96,1,4,1,New Zealand,Australia,11/28/1980
785,Australia,265,10,1,81.1,3.27,69,2,1,New Zealand,Australia,12/12/1980
785,Australia,55,2,1,22.1,2.49,3,4,1,New Zealand,Australia,12/12/1980
787,Australia,321,10,1,121.3,2.65,321,1,0,New Zealand,Australia,12/26/1980
787,Australia,188,10,1,87.2,2.16,192,3,0,New Zealand,Australia,12/26/1980
789,Australia,406,10,1,109.1,3.72,205,2,1,India,Australia,01/02/1981
790,Australia,528,10,1,149.4,3.53,528,1,0,India,Australia,1/23/1981
790,Australia,221,7,0,90,2.46,330,3,0,India,Australia,1/23/1981
791,Australia,419,10,1,156.3,2.68,182,2,0,India,Australia,02/07/1981
791,Australia,83,10,1,48.4,1.71,-59,4,0,India,Australia,02/07/1981
798,Australia,179,10,1,86.5,2.07,-6,2,1,England,England,6/18/1981
798,Australia,132,6,1,54.1,2.44,1,4,1,England,England,6/18/1981
799,Australia,345,10,1,118.4,2.91,34,2,0,England,England,07/02/1981
799,Australia,90,4,1,48.5,1.86,41,4,0,England,England,07/02/1981
800,Australia,401,9,0,155.2,2.58,401,1,0,England,England,7/16/1981
800,Australia,111,10,1,36.1,3.07,8,4,0,England,England,7/16/1981
801,Australia,258,10,1,86.5,2.98,69,2,0,England,England,7/30/1981
801,Australia,121,10,1,67,1.81,-29,4,0,England,England,7/30/1981
802,Australia,130,10,1,30.2,4.3,1,2,0,England,England,8/13/1981
802,Australia,402,10,1,135.5,2.97,3,4,0,England,England,8/13/1981
803,Australia,352,10,1,132,2.67,352,1,0,England,England,8/27/1981
803,Australia,344,9,0,104.2,3.3,382,3,0,England,England,8/27/1981
804,Australia,180,10,1,83.4,2.16,180,1,1,Pakistan,Australia,11/13/1981
